the_geom,Name,Descriptio
POINT (-2.3812998160911 51.3825400869328),kml_502,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38122123904906 51.3828359947875),kml_503,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38124050238325 51.3827731880457),kml_504,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38111925855778 51.382511550059),kml_505,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3811830972626 51.3822954236942),kml_506,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3811403405523 51.3824109831262),kml_507,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38130788293003 51.3824416298505),kml_508,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38133616798917 51.3822812618045),kml_509,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35288708590524 51.3798812891592),kml_510,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35210182495624 51.3797978074125),kml_511,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35173834546657 51.3797646514837),kml_512,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35350739628534 51.3798514616531),kml_513,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35414748124437 51.3797744680934),kml_514,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35231761783954 51.3798057877709),kml_515,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35288556846341 51.3798380560996),kml_516,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38814315788973 51.3812730579339),kml_517,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35276963811967 51.3889592018467),kml_518,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35275990738465 51.3890189187812),kml_519,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.34337487989774 51.400586830157),kml_520,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.34321384852057 51.400639708603),kml_521,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.34326390695637 51.4005662109794),kml_522,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.34337011350469 51.4005834282844),kml_523,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.34338516490301 51.400599115034),kml_524,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38582998426504 51.3892698664616),kml_525,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38577061631912 51.3895370385044),kml_526,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38598903605907 51.3906528553948),kml_527,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38592168605445 51.3903802580808),kml_528,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38587189236658 51.3901661219333),kml_529,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38578293667155 51.3897760182226),kml_530,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38596658270491 51.3912089054487),kml_531,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38600791698453 51.3912344780311),kml_532,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38588884797688 51.3889288055832),kml_533,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38587605972495 51.3890424700307),kml_534,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35226529236991 51.3753698163087),kml_535,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36834387363154 51.3801790421567),kml_536,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36902008732929 51.3805014198691),kml_537,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36839713958758 51.3807631670682),kml_538,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.34191242703337 51.3949799442424),kml_539,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35763071475395 51.3841203624363),kml_540,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3577624022648 51.3840972176744),kml_541,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35793059856106 51.3850019066601),kml_542,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.392623738337 51.3968295910246),kml_543,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35491011682853 51.3865608231881),kml_544,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35465267055215 51.3863036160324),kml_545,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35470181052854 51.3862842304916),kml_546,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35484552875108 51.3865591312428),kml_547,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35752133024607 51.3789818013177),kml_548,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35744929373215 51.3789806729092),kml_549,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35744294119834 51.3788344393962),kml_550,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35754223591092 51.3791864196277),kml_551,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35782529422974 51.3791915775568),kml_552,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35795984868407 51.379188469502),kml_553,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35796209663451 51.3794157074543),kml_554,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35079252663401 51.3924494055469),kml_555,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37199365611123 51.3809487469272),kml_556,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37242110301689 51.3811092820344),kml_557,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37219608839561 51.3810318821415),kml_558,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37284438332206 51.3809901774697),kml_559,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37299229094777 51.3807930245175),kml_560,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37029013508947 51.3802133539433),kml_561,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37100781844821 51.379934307044),kml_562,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37085264615698 51.3799810027128),kml_563,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37072451003008 51.3798989783112),kml_564,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37196022777986 51.3810631946786),kml_565,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37217526301951 51.3811372108822),kml_566,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37261278604069 51.3811086721646),kml_567,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35379817748683 51.3764507199095),kml_568,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35385121693594 51.3787493464142),kml_569,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36375448728861 51.3800164850311),kml_570,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36380097065684 51.3802608445279),kml_571,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38181384128774 51.3818379799417),kml_572,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38192025773316 51.3817416291082),kml_573,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38212650292758 51.3818674330472),kml_574,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38889418254515 51.3944326885944),kml_575,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.388949380162 51.3944156057613),kml_576,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38924377039922 51.3948086197501),kml_577,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38923537669534 51.3947272963119),kml_578,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38926264452254 51.3947565101318),kml_579,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38929534067071 51.3947830091696),kml_580,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37092629603057 51.3833004492723),kml_581,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3585211475176 51.3784917135677),kml_582,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35855501540574 51.3780506936785),kml_583,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35855583198316 51.3780490731366),kml_584,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35839806781934 51.3780377804546),kml_585,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35842595830152 51.3787869379232),kml_586,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35489471398386 51.3865608698774),kml_587,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3561529531244 51.3847200357663),kml_588,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35391125724535 51.3850848694636),kml_589,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35399424109664 51.3851061924442),kml_590,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35472875565037 51.3848819384369),kml_591,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35532446859633 51.3848190061317),kml_592,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3573918869635 51.3849901585419),kml_593,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35780129978769 51.3850126393383),kml_594,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35538356604204 51.3866650090392),kml_595,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35657066026855 51.3859463166146),kml_596,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3564285205339 51.3859516934165),kml_597,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35625262196462 51.3860802336072),kml_598,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35458950286141 51.3872206958333),kml_599,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35480084425807 51.3871541654722),kml_600,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35468668251702 51.3871160380067),kml_601,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35535371917373 51.3867735082116),kml_602,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35684966692383 51.3852582495025),kml_603,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.34408363107043 51.4018318044239),kml_604,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38413716456025 51.385279593639),kml_605,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38407007014919 51.3852897916511),kml_606,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38320088434442 51.384780170216),kml_607,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38322915060889 51.3847457392961),kml_608,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36518124560698 51.3813740741452),kml_609,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36466036266269 51.3811708357544),kml_610,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36471567335666 51.3811092678244),kml_611,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36492601816078 51.3812801246801),kml_612,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36503008972703 51.381227213942),kml_613,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3637708258505 51.3807916555017),kml_614,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36411120946473 51.3809427831232),kml_615,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36402926972068 51.3809033959298),kml_616,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36395945394037 51.3808093171782),kml_617,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3634916147656 51.3806305388524),kml_618,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36350598579426 51.380694856291),kml_619,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.34286045563166 51.3996158090467),kml_620,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35580407769769 51.3830781573425),kml_621,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35576019678998 51.3831640467836),kml_622,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35108363262284 51.3801751718155),kml_623,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35109212108837 51.3801388303472),kml_624,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3931942776062 51.3826866430694),kml_625,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39351898440069 51.3825719297815),kml_626,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38983387445534 51.3828189627575),kml_627,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38962272977193 51.3828306322725),kml_628,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39378601033172 51.3825283337341),kml_629,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3937715866752 51.3824766948125),kml_630,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38933511899626 51.3827947335914),kml_631,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38906471734621 51.3828321282143),kml_632,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38869114312507 51.3828440659894),kml_633,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38864293471188 51.3828035053165),kml_634,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38841373255451 51.3828513688361),kml_635,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38842683076681 51.3827892105909),kml_636,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38727013137418 51.3829560147707),kml_637,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38726409995631 51.3829012011123),kml_638,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38767073845925 51.3829182831549),kml_639,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38765998663189 51.3828657324238),kml_640,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38797203615208 51.3828915763206),kml_641,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38796151408726 51.3828382158347),kml_642,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38672761630141 51.3829409083501),kml_643,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38673536106831 51.3830022784304),kml_644,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38701950662753 51.3829225050234),kml_645,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38596858483377 51.3830313264308),kml_646,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38557767982866 51.3830818747099),kml_647,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38529847809805 51.383172325393),kml_648,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38478490248733 51.383274063128),kml_649,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38461424352889 51.3833668521559),kml_650,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38400746497275 51.3841102658686),kml_651,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39297897915433 51.3827387836115),kml_652,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3749706884632 51.3812330148042),kml_653,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37489250334081 51.3812048595677),kml_654,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.364963353395 51.3803594331279),kml_655,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36574834011722 51.3804637742104),kml_656,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36447718841258 51.380408769691),kml_657,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36440259680796 51.3804143953446),kml_658,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36466108717504 51.3803235195967),kml_659,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36559061773864 51.380444131198),kml_660,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36573446642084 51.3804027814597),kml_661,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35779404539618 51.3794226933118),kml_662,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39043625687231 51.3958592507517),kml_663,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39010647559854 51.3957378284481),kml_664,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3898195869323 51.3955874074361),kml_665,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38970720336184 51.3955134416656),kml_666,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38954877291955 51.3953759861675),kml_667,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3911701134338 51.3961972187371),kml_668,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39083993789737 51.3960439784142),kml_669,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39100056063262 51.396132074699),kml_670,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39111521705538 51.3961803228187),kml_671,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39106477415129 51.3961575690893),kml_672,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39095021257354 51.3961065339836),kml_673,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39089957925007 51.396075331068),kml_674,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38927697654492 51.3952439412654),kml_675,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38936042152842 51.395203842137),kml_676,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38943248701669 51.3948426902168),kml_677,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3892577911065 51.3948966663051),kml_678,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38921940616617 51.3949119854718),kml_679,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38938431605967 51.3947662632897),kml_680,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.38934393884582 51.3947841959609),kml_681,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39681125637935 51.3981280639985),kml_682,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39614722483474 51.398129772852),kml_683,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39566323600495 51.3981883100817),kml_684,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39423122625383 51.3825126327654),kml_685,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39430709189622 51.3825725145078),kml_686,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36301023155858 51.380072370127),kml_687,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36307004720718 51.3800709261739),kml_688,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36317101339184 51.3790726414086),kml_689,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36320772100458 51.3793845397602),kml_690,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36312261429774 51.3794085350183),kml_691,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36333738640279 51.3788092834383),kml_692,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35334423445503 51.3908685513593),kml_693,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3532890492402 51.3908884040052),kml_694,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36025459269604 51.3794492166486),kml_695,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3524134519567 51.3787722007105),kml_696,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3525165132459 51.3781244943671),kml_697,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35255980813634 51.3780700697375),kml_698,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35257798012564 51.3782148296641),kml_699,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35266994711847 51.3782352276281),kml_700,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35238258291276 51.3785783984232),kml_701,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35228485169816 51.3789334030036),kml_702,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35238579933581 51.378873591266),kml_703,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35232292765273 51.378785507384),kml_704,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40290220156334 51.3879280947914),kml_705,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40252808001033 51.3872613106252),kml_706,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40257920076869 51.3872267964701),kml_707,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40289097103187 51.387607491799),kml_708,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.402912240902 51.3876952422426),kml_709,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40292358574306 51.3878131403589),kml_710,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40284295912366 51.3875103947851),kml_711,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40279179962499 51.3874596025079),kml_712,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40227279538817 51.3870788100068),kml_713,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40233661996084 51.3870472187202),kml_714,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40211932388235 51.3869673327952),kml_715,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40029073771578 51.3855052263381),kml_716,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40059246497576 51.3859469083845),kml_717,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40042622574104 51.3858242362296),kml_718,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40027374811958 51.3855677587662),kml_719,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40030701237446 51.3856864811497),kml_720,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40016331595779 51.385390691084),kml_721,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40016778679401 51.3854413744146),kml_722,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.40014867476292 51.3852607585112),kml_723,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39971451544697 51.3846041482099),kml_724,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39940117476169 51.3844186033726),kml_725,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39908935479367 51.3839719186643),kml_726,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39893759570539 51.3838781399734),kml_727,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39838962674689 51.3834961703352),kml_728,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3981692798869 51.3833896796577),kml_729,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39597043242985 51.382688703844),kml_730,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
