the_geom,Name,Descriptio
POINT (-2.47196144011385 51.2829894192245),kml_83,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37110671289156 51.3559074731637),kml_84,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.37008822304239 51.356045624812),kml_85,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
