the_geom,Name,Descriptio
POINT (-2.37247551366821 51.3865379028609),kml_1,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35903402755172 51.3822189160466),kml_2,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35406675237005 51.3911037707408),kml_3,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3816082523437 51.3822463964832),kml_4,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35463418737194 51.3911430437405),kml_5,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
