the_geom,Name,Descriptio
POINT (-2.4383830273293 51.3756807772862),kml_1,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.32861236641435 51.3788283943363),kml_2,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
