Name,OperationDate,Easting,Northing,Geometry,Location,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
Area 7,1990-10-01,373132.2146993638,163214.19505361642,"{""type"":""Polygon"",""coordinates"":[[[-2.388533226174963,51.362006067607965],[-2.388337896781689,51.361832236221332],[-2.388351236588315,51.36171533303424],[-2.388221167091372,51.361612389151084],[-2.388063469134302,51.361477085864109],[-2.387857200548035,51.361381585417149],[-2.387748996534155,51.361315424088943],[-2.387527982547054,51.361170441674489],[-2.387218755103083,51.360942241399002],[-2.386877680738088,51.360700571917739],[-2.38657261589461,51.360459681468967],[-2.386150249613116,51.360097823596028],[-2.385950450212429,51.359911418122486],[-2.385750343414118,51.359688247685128],[-2.385698132597877,51.359619113325344],[-2.385398881837385,51.359053692226325],[-2.385152949921326,51.358660596792468],[-2.38508566226183,51.358516092745916],[-2.384988202270182,51.358374294727177],[-2.38493552964368,51.35826390131664],[-2.384871708537356,51.358179613075151],[-2.384790712911708,51.358108864974113],[-2.384794669984856,51.357902910441375],[-2.384760495962366,51.357767286513791],[-2.384844567359178,51.357682422259423],[-2.38489709956678,51.357606740675529],[-2.384883723366402,51.357395449608212],[-2.384853900392204,51.357256215730828],[-2.384839279149573,51.357221206083459],[-2.384759623267548,51.357140565476449],[-2.384550534291365,51.35721406456431],[-2.384351411425032,51.357275844659533],[-2.384050888124089,51.357403577902978],[-2.383992204893483,51.357423546520607],[-2.383933358087609,51.357438122152033],[-2.383873148611361,51.357445510897513],[-2.383807099541966,51.357448424177328],[-2.383650496632987,51.357440847191306],[-2.38353172720143,51.356802826485854],[-2.383504187153279,51.356596166105895],[-2.383448249622208,51.356434454610429],[-2.383268031734306,51.355838883805937],[-2.383216306706683,51.355486588245846],[-2.383127032409976,51.355118235037537],[-2.383071869164372,51.354708420005501],[-2.383028074436389,51.354440596450011],[-2.382756425396558,51.354422607604846],[-2.382358524618445,51.354400535931717],[-2.38227889065517,51.354150807445556],[-2.38228635098756,51.354008754360137],[-2.382403318005779,51.353751192507382],[-2.382680532709216,51.353059649499166],[-2.382797698265822,51.35282644718535],[-2.38297675531846,51.352419371686203],[-2.382994915849447,51.352368074052237],[-2.382837963061288,51.352316450241418],[-2.382729345506329,51.352197249499973],[-2.382656295462198,51.352055369613076],[-2.382611813999779,51.351889215468894],[-2.382527965881699,51.351644894318376],[-2.382478820992517,51.351601007978068],[-2.381978030427043,51.351646689843776],[-2.38153190773444,51.351702978423447],[-2.381309492869058,51.351723479181217],[-2.380649319992666,51.351766977601159],[-2.380147120668485,51.351814543939476],[-2.379759783636164,51.351864342459514],[-2.378916097608875,51.351937191542881],[-2.378026671912517,51.352048835640716],[-2.377680946951284,51.351918709672297],[-2.377564817836043,51.351762582925694],[-2.377401755395493,51.351485253666802],[-2.377217133354014,51.351220668357158],[-2.377020250596339,51.351019855399997],[-2.376686031347117,51.350717906514845],[-2.376450586458403,51.350549577645452],[-2.376130533050854,51.350574068049838],[-2.375574050782003,51.350642374373855],[-2.374548138338917,51.350740047214693],[-2.374106277267286,51.35079629389228],[-2.37444457607898,51.351252041637899],[-2.374914762393058,51.351851192692919],[-2.375295382469389,51.352398401933826],[-2.375084549422109,51.352417055905278],[-2.374935495320024,51.352461670124335],[-2.374971794939705,51.352513691001313],[-2.374814171170455,51.35255284912347],[-2.374269461344752,51.352674147553898],[-2.373615999227574,51.352831837080245],[-2.373246407377645,51.352939986946843],[-2.373369604380407,51.353267788330577],[-2.373544176159979,51.353884966456739],[-2.373791014486999,51.354579220314164],[-2.373860260758022,51.3547948288737],[-2.373382403800489,51.354841299602626],[-2.372961891776253,51.354863314995171],[-2.37255009394131,51.354908672955716],[-2.372303203116615,51.354921144222871],[-2.372013359678773,51.354951729771329],[-2.371819769908823,51.354981199931871],[-2.371480814838498,51.354985871569383],[-2.370622264632311,51.355015560020959],[-2.370269028433146,51.35501128420411],[-2.369898730193929,51.355034927612486],[-2.369205370446331,51.355066780400001],[-2.368580768141665,51.355079535415868],[-2.367841639636025,51.355133098182321],[-2.367087927706332,51.355169622615705],[-2.365790316548399,51.355242900503285],[-2.365376851134888,51.355258574237162],[-2.3638007914192,51.355322810673911],[-2.365819566072144,51.355926703940234],[-2.368252724570308,51.356931344567052],[-2.369812141474612,51.357837479847369],[-2.371989174479056,51.359126279380497],[-2.372509805264543,51.359529585277684],[-2.372707337182554,51.359954053498377],[-2.372644327329121,51.36015677957564],[-2.371778515123213,51.361070582127638],[-2.371393574119594,51.361456449382665],[-2.370333367349798,51.362310090839465],[-2.368982407994233,51.363225405780568],[-2.368725281069431,51.363428741193488],[-2.370282314246377,51.364010908310817],[-2.37290845678654,51.364812405537734],[-2.372589471165776,51.365360050683165],[-2.372266042967469,51.365361079430841],[-2.37204350169336,51.365827424207446],[-2.371688558816914,51.365929769198843],[-2.371238258632795,51.366234940787528],[-2.370336867414404,51.366764199184985],[-2.369339228062389,51.367374656445698],[-2.36859957491447,51.367903391036762],[-2.367767125001983,51.368958816089226],[-2.36741571551162,51.369506548493568],[-2.367289989334673,51.369972579999313],[-2.368910712616771,51.370392670861932],[-2.371343559200752,51.371255488148684],[-2.374359603832713,51.372217699321418],[-2.377765931613985,51.373421550564458],[-2.379454441180282,51.374205606267587],[-2.381890047738558,51.375351712614602],[-2.383612172046801,51.376257131667664],[-2.3843616258683,51.376902520405856],[-2.387562771739281,51.376730075364229],[-2.388989420367272,51.377109989710917],[-2.389116544190175,51.376846365745294],[-2.389341198831034,51.376643183894544],[-2.390694040969547,51.375950290740143],[-2.391756548148923,51.375359660989126],[-2.392917080046639,51.374890045903314],[-2.394622797997809,51.377637770162984],[-2.395302513866266,51.377675928714758],[-2.396014920473711,51.377754513739475],[-2.396630366930034,51.37785364841293],[-2.396955284170474,51.378014531534518],[-2.397345585171279,51.378256183947421],[-2.397540971363341,51.378397189452464],[-2.397899992063754,51.378760389283052],[-2.398194043243862,51.379103583400124],[-2.398519326307309,51.379304911986445],[-2.398746006296379,51.379324455782474],[-2.399165320235713,51.379181268764327],[-2.399487610810289,51.379038501149857],[-2.399972659713859,51.379016530056482],[-2.400136305549285,51.37923872154542],[-2.401105995055137,51.379134186676815],[-2.401785383903496,51.379131857701481],[-2.402335291950843,51.379129969707627],[-2.403014324392744,51.379087093871874],[-2.40349919489067,51.3790449731504],[-2.403982815841966,51.378861096202009],[-2.4044992483624,51.378717554989528],[-2.4049828618406,51.378533673920067],[-2.405338005955381,51.378451453164125],[-2.406242330066867,51.378286335464701],[-2.406856846624568,51.378263976554834],[-2.40724630297001,51.378404381396876],[-2.408380902840292,51.378663631939474],[-2.408576567262366,51.378845159075645],[-2.409091179507245,51.378499168782625],[-2.409607654822657,51.378375920304812],[-2.410253967284157,51.378292665848093],[-2.410835841495517,51.378250084985886],[-2.411158270364906,51.378127510253556],[-2.411807848398812,51.378408655072249],[-2.412262546645497,51.37860949044228],[-2.412851749362227,51.378354280857785],[-2.413052399833918,51.378140530928604],[-2.4131957887219,51.377948466720873],[-2.413434604196246,51.37767156764361],[-2.413464041610296,51.377586066968234],[-2.413435883423275,51.377498072895129],[-2.413449694513377,51.377426920106096],[-2.413538338062451,51.377378065803335],[-2.413592858457865,51.37736798521847],[-2.413647309010402,51.37736329833389],[-2.413749469207519,51.377368330915814],[-2.413835523930795,51.377360835539463],[-2.413917059416228,51.377312006067449],[-2.413965085577638,51.377225540642378],[-2.413962778967834,51.377127477366351],[-2.4140891184492,51.376963428492104],[-2.414098895210294,51.376931033044585],[-2.414101462271097,51.376900460917028],[-2.414036066272041,51.376808014190438],[-2.41400798861061,51.376729009090297],[-2.414014167837731,51.37661302743205],[-2.414111992639022,51.376466068785],[-2.414153035209974,51.376406595363747],[-2.413946885491227,51.376324624218825],[-2.413835760809341,51.376271082170881],[-2.413756093026007,51.376198461807149],[-2.413653559394791,51.376138596838416],[-2.413407096391135,51.376052272568167],[-2.413287350054102,51.376001457175306],[-2.41317340828818,51.375950621180351],[-2.413036299506528,51.375879101889048],[-2.412903156945101,51.3757743985487],[-2.412843750947297,51.375715279710576],[-2.412788617553356,51.375657044694719],[-2.412739175324405,51.375586204806318],[-2.412779465797316,51.375443045669201],[-2.412605999500528,51.375319606932479],[-2.412367712371619,51.375180125879488],[-2.412092892905448,51.374982433419241],[-2.412003282760096,51.37492333054356],[-2.411828584706299,51.374820569994434],[-2.411592992936551,51.37466408841582],[-2.411447364425455,51.374606080905089],[-2.410896439215215,51.374528011996325],[-2.410769675327285,51.374499691487344],[-2.410303185784784,51.374379074645503],[-2.4101923353155,51.374355192321886],[-2.41007733322395,51.374343909221352],[-2.409801307150069,51.374327706247158],[-2.409646071996024,51.374321058079261],[-2.409404755052726,51.374318306342168],[-2.408894440278701,51.374290425197245],[-2.408488673411318,51.374217231508617],[-2.408091540237416,51.374155692204063],[-2.407979286029228,51.374133610506988],[-2.40795274431418,51.374052800756814],[-2.407409760919694,51.374067275888436],[-2.407344853958872,51.373867852993037],[-2.407292102363177,51.373436468072939],[-2.407272635201978,51.373338464304751],[-2.407303200733254,51.373232286187587],[-2.407656869117089,51.372602535070051],[-2.407789963800987,51.37238444463879],[-2.407914227662922,51.372145799682166],[-2.408158112284953,51.371786103460167],[-2.40823283231028,51.371624038496044],[-2.408323211621687,51.371611138588321],[-2.408337843742014,51.37148514972548],[-2.408456481098972,51.371253715082197],[-2.408474257898852,51.37114839024678],[-2.408397703951531,51.370944603782853],[-2.408263081638712,51.37067081454267],[-2.40824832624721,51.370623223540726],[-2.408240268632062,51.370529674677414],[-2.40834523678096,51.370372897631341],[-2.408380532263787,51.370306254900633],[-2.408412976268742,51.370238633298158],[-2.408467574087617,51.370078436145086],[-2.408727255695735,51.368754867589097],[-2.408297276130456,51.368697039285671],[-2.408216696930306,51.368679252043471],[-2.408137523837342,51.368659751907707],[-2.407860902131665,51.368572622123438],[-2.407557081105413,51.36849008092824],[-2.40711571290166,51.368443074901229],[-2.406989199384516,51.368440817943153],[-2.405837244367943,51.368452906302032],[-2.405088728218793,51.368442014417333],[-2.404765278522034,51.368416165493137],[-2.404500706421439,51.368378336526149],[-2.404072157163216,51.368333971499062],[-2.403787421190745,51.368292704735332],[-2.403465291724449,51.368255161785505],[-2.402478717424406,51.368122820894087],[-2.402242740026078,51.368076888205614],[-2.402024092907444,51.368048783938313],[-2.401742171472356,51.368003906886521],[-2.401669762498995,51.367931343231582],[-2.401376904430356,51.367949426818129],[-2.401160191307765,51.367979833631189],[-2.400975006347057,51.367985861398402],[-2.40073072300028,51.367978607422899],[-2.39992296957784,51.367923838458715],[-2.399516312738851,51.367917136402788],[-2.39942325225698,51.36794801696248],[-2.399191362092187,51.368371387306617],[-2.399113995794915,51.368232319330026],[-2.398941169792244,51.368011685480653],[-2.398886914030197,51.367887820150209],[-2.398848997611659,51.367817833994678],[-2.398877275828154,51.367773690870997],[-2.398980261756345,51.367726506576837],[-2.399068800452026,51.367665977606663],[-2.399272366271041,51.367444959763745],[-2.399467691231992,51.367284286824308],[-2.399517430426291,51.36721579963708],[-2.399561389753338,51.367150028893619],[-2.39970408068454,51.366875283117324],[-2.399783492714883,51.36675986107614],[-2.399851229279789,51.366622994792252],[-2.399893091860204,51.36647983453873],[-2.399921850158394,51.366314336051843],[-2.399926090154127,51.36631162482697],[-2.400465410538182,51.36638978496925],[-2.400692944674254,51.366446537104707],[-2.400862073479993,51.366243702457716],[-2.401057144001625,51.366041587731033],[-2.4011169375903,51.365985650212451],[-2.401287863087913,51.365988660223842],[-2.401720108259811,51.365970997633866],[-2.401919599551934,51.365949638023267],[-2.402179095530268,51.365896609979615],[-2.401518177559859,51.365713611842146],[-2.401228457289786,51.365601341697541],[-2.401014329351621,51.36542489914288],[-2.400747461547638,51.365298166905951],[-2.40058644803135,51.365114350451854],[-2.400577504630714,51.365080222288199],[-2.400563623021586,51.364968804349431],[-2.400477015804711,51.364910581242512],[-2.400407314015677,51.364835310774154],[-2.400159846158915,51.364623922970225],[-2.400113583271185,51.364588124471496],[-2.399891142163279,51.364435169927717],[-2.399719368057941,51.364347662789726],[-2.399641336681213,51.364294803274795],[-2.399474054862303,51.364219865251464],[-2.399337720303383,51.364067514771683],[-2.399284212347054,51.364015560184939],[-2.399155718694886,51.363947590858352],[-2.399080992853602,51.363947845568703],[-2.398920634255656,51.364001517873902],[-2.398606894929898,51.364094275648725],[-2.398360024548389,51.364113993003215],[-2.398108624053716,51.364116645858076],[-2.39766153573571,51.364073219353948],[-2.397382438424218,51.364022928736738],[-2.39721884553086,51.364031574054103],[-2.397141674107249,51.364077680478708],[-2.39710173637872,51.364115570351032],[-2.397013279674217,51.364185086746552],[-2.396846787975154,51.364022947562525],[-2.396726367790966,51.363888428517058],[-2.396659758626219,51.363827527974401],[-2.39659176739424,51.363771126648736],[-2.396518152208495,51.363735419369718],[-2.396440289409569,51.363701524255468],[-2.396212635626487,51.363615010181462],[-2.396103146404482,51.363580322941623],[-2.395894461439193,51.363523498160177],[-2.395692998653377,51.363480132323758],[-2.395337629317817,51.363414813012156],[-2.395248381545682,51.363392641437912],[-2.395039153677854,51.363286286757045],[-2.394726985410759,51.363052632859052],[-2.394526150843785,51.362916674663268],[-2.394378705040867,51.36280570592892],[-2.393955937031441,51.362255015554226],[-2.393903788872283,51.362194963693952],[-2.393790767701445,51.362079293929604],[-2.393646037355078,51.361953033574444],[-2.393563646781905,51.361887689739795],[-2.392782729094793,51.362450425922106],[-2.392452978408362,51.362679046994252],[-2.392324631436913,51.362792830277868],[-2.392226127216737,51.362865073479114],[-2.39220902520438,51.362873221000022],[-2.391924522294965,51.362867881237541],[-2.391875025351303,51.362951645986051],[-2.391764856048111,51.363169641929119],[-2.391712206090769,51.363230944283302],[-2.391527219648657,51.363272014157786],[-2.391402321889906,51.363276926301559],[-2.391262819017997,51.363249526184838],[-2.390994715137436,51.363139855246999],[-2.390914053557709,51.363110460382913],[-2.390831874792635,51.363083677380409],[-2.390724052827564,51.363063362188925],[-2.390614714423031,51.363045748701637],[-2.390478414354413,51.363060585962188],[-2.390252842789409,51.363064034743658],[-2.390200837524592,51.363187449279827],[-2.390123943201335,51.363266810004774],[-2.390098352471488,51.363307346430382],[-2.390081540285165,51.363349651434277],[-2.390098116613216,51.363446768892359],[-2.3901560104851,51.363500510881039],[-2.390446677972958,51.363728855125395],[-2.390630562095715,51.363891844275457],[-2.390756066332387,51.363957945192119],[-2.390803910827434,51.36401351822353],[-2.390825970199769,51.364072862854059],[-2.390527031133068,51.364055881984562],[-2.390262579829467,51.364027908542347],[-2.389702125112641,51.3639938186192],[-2.3893943741421,51.363957088066535],[-2.389264810424764,51.363928753604299],[-2.389468679388583,51.363237529396883],[-2.389567357548484,51.363017776031903],[-2.38955283768943,51.362995351470516],[-2.389425207316479,51.362845657254319],[-2.389280623013205,51.36273548162437],[-2.389076045766765,51.36265885492223],[-2.388919984431906,51.362549705788503],[-2.38878034775609,51.362352318362646],[-2.388675908376183,51.362227715929784],[-2.388533226174963,51.362006067607965]]]}","(51.367348820951364, -2.387332088426446)",27,84,447,15,1
