ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate,ServiceTypeURI,ServiceTypeLabel,PremisesName,LocationText,Postcode,EntertainmentTypeURI,EntertainmentTypeLabel,LateNightRefreshment,AlcoholSupply,StatusURI,StatusLabel,LicenceStartDate,LicenceEndDate,Conditions,DecisionDate,LicenceURL,UPRN,GeoPointLicensingURL
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01215/LAPREC,04/03/2005,http://id.esd.org.uk/service/646,Club Premises Certificate,Royal British Legion - Whitchurch & Pensford,Staunton Lane| Whitchurch| Bristol| BS14  0QF,BS140QF,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5,Performances of dance|Live music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol Pricing|Door Supervision|Standard PEL Terms and Conditions,16/05/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01215/LAPREC'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01215/LAPREC,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01306/LAPRE,10/03/2005,http://id.esd.org.uk/service/860,Premises Licence,Tasburgh House Hotel,Warminster Road| Bathampton| Bath| BA2  6SH,BA26SH,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Extra Restaurant Conditions|Hours - Restaurant and Residential,08/08/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01306/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01306/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01314/LAPRE,10/03/2005,http://id.esd.org.uk/service/860,Premises Licence,Tandoori Garden,45 High Street| Keynsham| Bristol| BS31 1DS,BS311DS,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Hours - Restaurant and Residential,16/05/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01314/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01314/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01318/LAPRE,17/03/2005,http://id.esd.org.uk/service/860,Premises Licence,Rajpoot Tandoori,4 Argyle Street| Bathwick| Bath| BA2  4BA,BA24BA,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol Pricing|Hours - Restaurant and Residential,25/06/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01318/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01318/LAPRE,10001137515,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01413/LAPRE,04/04/2005,http://id.esd.org.uk/service/860,Premises Licence,Bengal Brasserie,32 Milsom Street| Bath| BA1  1DG,BA11DG,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,06/05/2009,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010|Hours - Restaurant and Residential,25/06/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01413/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01413/LAPRE,10001136996,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01452/LAPRE,11/04/2005,http://id.esd.org.uk/service/860,Premises Licence,Mumford's Vineyard,Shockerwick Lane| Bathford| Bath| BA1  7LQ,BA17LQ,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Hours - Off Licence,16/05/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01452/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01452/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01454/LAPRE,11/04/2005,http://id.esd.org.uk/service/860,Premises Licence,Bathampton Village Hall,Holcombe Lane| Bathampton| Bath| BA2  6UL,BA26UL,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Standard PEL Terms and Conditions,16/05/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01454/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01454/LAPRE,10001143300,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01526/LAPRE,19/04/2005,http://id.esd.org.uk/service/860,Premises Licence,Victoria Hotel,Millmead Road| Oldfield Park| Bath| BA2  3JW,BA23JW,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Hours - On Licence,16/05/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01526/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01526/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01558/LAPRE,22/04/2005,http://id.esd.org.uk/service/860,Premises Licence,Apple Tree Inn,Rag Hill| Shoscombe| BA2  8LS,BA28LS,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010|Films,23/06/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01558/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01558/LAPRE,10001143895,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01568/LAPRE,25/04/2005,http://id.esd.org.uk/service/860,Premises Licence,Hillside Hall,Hillside Road| Moorlands| Bath| BA2  3NX,BA23NX,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Door Supervision|Standard PEL Terms and Conditions,25/07/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01568/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01568/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01569/LAPRE,25/04/2005,http://id.esd.org.uk/service/860,Premises Licence,Clandown Stores,1 Fosse Way| Clandown| Radstock| BA3 3BL,BA33BL,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Extra Alcohol OFF Conditions from 2010|Hours - Off Licence,17/05/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01569/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01569/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01609/LAPRE,03/05/2005,http://id.esd.org.uk/service/860,Premises Licence,Dorian House,1 Upper Oldfield Park| Oldfield Park| Bath| BA2  3JX,BA23JX,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/01/2007,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010|Hours - Restaurant and Residential,14/08/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01609/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01609/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01638/LAPRE,06/05/2005,http://id.esd.org.uk/service/860,Premises Licence,Apsley House Hotel,141 Newbridge Hill| Newbridge| Bath| BA1  3PT,BA13PT,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Extra Alcohol ON Conditions from 2010|Hours - Restaurant and Residential,19/05/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01638/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01638/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01653/LAPRE,09/05/2005,http://id.esd.org.uk/service/860,Premises Licence,Crossway Tavern,Redfield Road| Midsomer Norton| Radstock| BA3  2JH,BA32JH,http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010,25/06/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01653/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01653/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01699/LAPRE,13/05/2005,http://id.esd.org.uk/service/860,Premises Licence,Farmborough Memorial Hall,Little Lane| Farmborough| BA2 0AE,BA20AE,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Standard PEL Terms and Conditions,13/05/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01699/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01699/LAPRE,10001142801,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01734/LAPRE,13/05/2005,http://id.esd.org.uk/service/860,Premises Licence,Queensbury Hotel,Russell Street| Bath| BA1  2QF,BA12QF,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - Restaurant and Residential,18/05/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01734/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01734/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01841/LAPRE,25/05/2005,http://id.esd.org.uk/service/860,Premises Licence,L & F Jones,Charlton Lane| Westfield| Midsomer Norton| Bath| BA3  4SB,BA34SB,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Hours - Off Licence,25/06/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01841/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01841/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02188/LAPREC,16/06/2005,http://id.esd.org.uk/service/646,Club Premises Certificate,Alexandra Bowls Club,Bowling Green| Alexandra Park| Shakespeare Avenue| Bath| BA2 4RQ,BA24RQ,http://id.esd.org.uk/entertainment/6,Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Door Supervision|Extra Alcohol OFF Conditions from 2010,25/07/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02188/LAPREC'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02188/LAPREC,10001147491,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01919/LAPRE,31/05/2005,http://id.esd.org.uk/service/860,Premises Licence,Carpenters Arms,Stanton Wick| Pensford| Somerset| BS39  4BX,BS394BX,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,01/05/2005,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010|Hours - On Licence,25/06/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01919/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01919/LAPRE,10001129107,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/01920/LAPRE,31/05/2005,http://id.esd.org.uk/service/860,Premises Licence,St James' Wine Vaults,10 St James's Street| Lansdown| Bath| BA1  2TW,BA12TW,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,06/01/2006,,Alcohol DPS|Alcohol Pricing|Door Supervision,20/07/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/01920/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/01920/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02107/LAPRE,13/06/2005,http://id.esd.org.uk/service/860,Premises Licence,Marmaris Restaurant,4 - 5 Newmarket Row| Grand Parade| Bath| BA2  4AN,BA24AN,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Door Supervision,01/09/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02107/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02107/LAPRE,10001133141,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02116/LAPRE,13/06/2005,http://id.esd.org.uk/service/860,Premises Licence,Shoscombe Village Hall,Single Hill| Shoscombe| Near Bath| BA2  8LZ,BA28LZ,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Standard PEL Terms and Conditions,25/06/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02116/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02116/LAPRE,10001143305,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02143/LAPRE,14/06/2005,http://id.esd.org.uk/service/860,Premises Licence,Corston Village Hall,Wells Road| Corston| BA2  9AY,BA29AY,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/3|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Indoor sporting events|Plays|Performances of dance|Live music|Recorded music,FALSE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Door Supervision|Films,15/07/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02143/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02143/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02152/LAPRE,14/06/2005,http://id.esd.org.uk/service/860,Premises Licence,West Harptree Post Office,West Harptree| Nr Bristol| BS40  6EA,BS406EA,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - Off Licence,25/07/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02152/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02152/LAPRE,10001126408,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02165/LAPRE,15/06/2005,http://id.esd.org.uk/service/860,Premises Licence,Peking Chinese Restaurant,1 - 2 New Street| Bath| BA1  2AF,BA12AF,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,04/10/2012,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - Off Licence,25/06/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02165/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02165/LAPRE,10001137429,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02167/LAPRE,16/06/2005,http://id.esd.org.uk/service/860,Premises Licence,Hillier Garden Centre,Whiteway Road| Bath| BA2  2RG,BA22RG,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010,25/06/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02167/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02167/LAPRE,10001147328,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02196/LAPRE,17/06/2005,http://id.esd.org.uk/service/860,Premises Licence,Hong Kong Chef,1 Main Road| Temple Cloud| Bristol| BS39  5DF,BS395DF,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Extra Alcohol OFF Conditions from 2010|Hours - Off Licence,01/09/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02196/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02196/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02234/LAPRE,20/06/2005,http://id.esd.org.uk/service/860,Premises Licence,Hunters Rest,King Lane| Clutton| BS39  5QL,BS395QL,http://id.esd.org.uk/entertainment/6,Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010|Hours - Restaurant and Residential|Supper Hours,21/09/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02234/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02234/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02266/LAPRE,24/06/2005,http://id.esd.org.uk/service/860,Premises Licence,New Crown Inn,21 Newbridge Hill| Newbridge| Bath| BA1  3PW,BA13PW,http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,10/10/2012,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010,28/09/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02266/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02266/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02286/LAPRE,21/06/2005,http://id.esd.org.uk/service/860,Premises Licence,Keynsham Snooker Centre,River Terrace| Temple Street| Keynsham| BS31  1HE,BS311HE,http://id.esd.org.uk/entertainment/6,Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - On Licence,25/07/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02286/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02286/LAPRE,10001122747,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,05/02326/LAPRE,27/06/2005,http://id.esd.org.uk/service/860,Premises Licence,Yummy House,4 Nelson Place East| Walcot| Bath| BA1  5DA,BA15DA,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,24/11/2005,,Alcohol DPS|Alcohol Pricing,14/08/2005,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='05/02326/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=05/02326/LAPRE,10001125734,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
